Demand ID,Plant ID,Cost_USD_per_MWh
D105,P43,53.233
D105,P44,62.177
D105,P45,66.47
D105,P46,78.096
D105,P47,68.595
D105,P48,73.243
D105,P49,72.441
D105,P50,69.61
D105,P51,60.414
D105,P52,86.213
D105,P53,65.193
D105,P54,49.863
D105,P55,69.398
D105,P56,63.918
D105,P57,64.439
D105,P58,87.286
D105,P59,72.39
D105,P60,51.039
D105,P61,56.102
D105,P62,76.725
D105,P63,60.516
D105,P64,65.394
D106,P1,54.995
D106,P2,82.234
D106,P3,56.673
D106,P4,77.96
D106,P5,88.253
D106,P6,70.104
D106,P7,85.947
D106,P8,70.359
D106,P9,60.35
D106,P10,77.406
D106,P11,65.405
D106,P12,71.189
D106,P13,68.184
D106,P14,50.007
D106,P15,34.977
D106,P16,55.326
D106,P17,69.023
D106,P18,44.668
D106,P19,59.539
D106,P20,61.531
D106,P21,68.095
D106,P22,53.114
D106,P23,37.07
D106,P24,50.922
D106,P25,55.235
D106,P26,43.983
D106,P27,53.483
D106,P28,49.905
D106,P29,38.27
D106,P30,48.429
D106,P31,81.039
D106,P32,64.417
D106,P33,28.456
D106,P34,56.28
D106,P35,47.58
D106,P36,52.58
D106,P37,76.584
D106,P38,48.329
D106,P39,59.946
D106,P40,50.758
D106,P41,68.774
D106,P42,41.336
D106,P43,50.037
D106,P44,60.443
D106,P45,69.455
D106,P46,59.145
D106,P47,68.581
D106,P48,65.394
D106,P49,60.61
D106,P50,66.567
D106,P51,55.064
D106,P52,67.975
D106,P53,50.177
D106,P54,48.386
D106,P55,42.997
D106,P56,56.401
D106,P57,60.31
D106,P58,85.414
D106,P59,64.692
D106,P60,49.371
D106,P61,50.771
D106,P62,71.624
D106,P63,57.267
D106,P64,70.819
D107,P1,58.1
D107,P2,75.736
D107,P3,48.999
D107,P4,67.651
D107,P5,66.583
D107,P6,73.859
D107,P7,63.184
D107,P8,62.247
D107,P9,47.951
D107,P10,64.11
D107,P11,67.656
D107,P12,70.126
D107,P13,65.562
D107,P14,45.386
D107,P15,53.233
D107,P16,63.305
D107,P17,64.359
D107,P18,55.932
D107,P19,64.904
D107,P20,55.05
D107,P21,59.79
D107,P22,37.867
D107,P23,57.358
D107,P24,54.19
D107,P25,54.164
D107,P26,36.412
D107,P27,63.939
D107,P28,39.572
D107,P29,73.352
D107,P30,41.182
D107,P31,62.849
D107,P32,47.246
D107,P33,37.822
D107,P34,51.682
D107,P35,53.379
D107,P36,56.816
D107,P37,64.552
D107,P38,46.292
D107,P39,68.676
D107,P40,62.116
D107,P41,69.204
D107,P42,41.216
D107,P43,54.931
D107,P44,61.855
D107,P45,70.987
D107,P46,65.113
D107,P47,63.479
D107,P48,71.803
D107,P49,44.323
D107,P50,50.838
D107,P51,61.894
D107,P52,49.137
D107,P53,57.467
D107,P54,47.466
D107,P55,51.704
D107,P56,59.327
D107,P57,46.993
D107,P58,56.169
D107,P59,69.045
D107,P60,60.12
D107,P61,41.93
D107,P62,64.911
D107,P63,66.859
D107,P64,73.271
D108,P1,63.678
D108,P2,82.625
D108,P3,57.333
D108,P4,65.102
D108,P5,79.903
D108,P6,63.473
D108,P7,61.531
D108,P8,58.634
D108,P9,64.69
D108,P10,60.039
D108,P11,63.897
D108,P12,70.21
D108,P13,78.495
D108,P14,59.805
D108,P15,43.777
D108,P16,60.138
D108,P17,58.761
D108,P18,59.609
D108,P19,67.523
D108,P20,59.237
D108,P21,69.225
D108,P22,46.756
D108,P23,56.571
D108,P24,59.219
D108,P25,62.012
D108,P26,51.49
D108,P27,52.932
D108,P28,51.893
D108,P29,72.049
D108,P30,73.466
D108,P31,66.107
D108,P32,74.792
D108,P33,58.345
D108,P34,54.65
D108,P35,61.648
D108,P36,65.892
D108,P37,63.059
D108,P38,70.175
D108,P39,62.393
D108,P40,66.002
D108,P41,61.658
D108,P42,57.248
D108,P43,49.954
D108,P44,56.551
D108,P45,60.395
D108,P46,73.103
D108,P47,64.504
D108,P48,74.143
D108,P49,72.051
D108,P50,72.36
D108,P51,73.249
D108,P52,80.692
D108,P53,65.29
D108,P54,63.559
D108,P55,69.261
D108,P56,67.566
D108,P57,67.279
D108,P58,80.477
D108,P59,66.457
D108,P60,43.318
D108,P61,54.874
D108,P62,65.125
D108,P63,59.655
D108,P64,54.293
D109,P1,63.174
D109,P2,78.996
D109,P3,64.083
D109,P4,73.688
D109,P5,69.089
D109,P6,64.487
D109,P7,53.683
D109,P8,69.498
D109,P9,53.122
D109,P10,61.952
D109,P11,71.393
D109,P12,64.051
D109,P13,77.134
D109,P14,43.63
D109,P15,41.248
D109,P16,65.63
D109,P17,66.766
D109,P18,51.913
D109,P19,58.156
D109,P20,50.793
D109,P21,56.996
D109,P22,53.35
D109,P23,46.618
D109,P24,53.303
D109,P25,61.325
D109,P26,43.729
D109,P27,55.561
D109,P28,45.492
D109,P29,53.029
D109,P30,66.361
D109,P31,68.757
D109,P32,57.181
D109,P33,48.985
D109,P34,47.702
D109,P35,42.708
D109,P36,57.974
D109,P37,59.162
D109,P38,48.432
D109,P39,59.629
D109,P40,51.886
D109,P41,69.995
D109,P42,36.407
D109,P43,48.295
D109,P44,58.676
D109,P45,57.35
D109,P46,68.937
D109,P47,67.591
D109,P48,57.003
D109,P49,46.523
D109,P50,60.0
D109,P51,48.235
D109,P52,67.978
D109,P53,59.233
D109,P54,54.747
D109,P55,54.688
D109,P56,45.361
D109,P57,47.244
D109,P58,69.59
D109,P59,58.795
D109,P60,46.167
D109,P61,51.014
D109,P62,53.886
D109,P63,57.229
D109,P64,59.666
D110,P1,57.778
D110,P2,75.178
D110,P3,60.332
D110,P4,72.291
D110,P5,72.859
D110,P6,59.041
D110,P7,58.188
D110,P8,59.051
D110,P9,57.066
D110,P10,56.09
D110,P11,60.879
D110,P12,56.282
D110,P13,76.527
D110,P14,40.773
D110,P15,40.896
D110,P16,64.82
D110,P17,56.764
D110,P18,49.698
D110,P19,62.509
D110,P20,45.343
D110,P21,58.403
D110,P22,55.337
D110,P23,46.267
D110,P24,39.984
D110,P25,52.666
D110,P26,48.65
D110,P27,50.271
D110,P28,44.16
D110,P29,58.768
D110,P30,56.409
D110,P31,68.628
D110,P32,51.824
D110,P33,48.581
D110,P34,47.767
D110,P35,48.069
D110,P36,57.211
D110,P37,58.712
D110,P38,44.208
D110,P39,55.002
D110,P40,53.462
D110,P41,67.787
D110,P42,37.684
D110,P43,43.739
D110,P44,63.178
D110,P45,51.392
D110,P46,70.113
D110,P47,73.597
D110,P48,60.427
D110,P49,54.274
D110,P50,53.053
D110,P51,61.007
D110,P52,62.448
D110,P53,61.125
D110,P54,55.556
D110,P55,53.635
D110,P56,48.876
D110,P57,47.661
D110,P58,71.264
D110,P59,59.226
D110,P60,43.563
D110,P61,47.399
D110,P62,59.602
D110,P63,48.146
D110,P64,58.35
D111,P1,53.504
D111,P2,78.259
D111,P3,43.079
D111,P4,78.162
D111,P5,81.348
D111,P6,49.486
D111,P7,59.02
D111,P8,55.405
D111,P9,58.8
D111,P10,56.958
D111,P11,55.489
D111,P12,60.618
D111,P13,58.451
D111,P14,44.749
D111,P15,25.001
D111,P16,45.131
D111,P17,56.661
D111,P18,43.136
D111,P19,62.327
D111,P20,41.612
D111,P21,55.183
D111,P22,34.6
D111,P23,48.223
D111,P24,40.171
D111,P25,46.547
D111,P26,46.549
D111,P27,41.792
D111,P28,28.39
D111,P29,50.971
D111,P30,49.109
D111,P31,67.293
D111,P32,67.013
D111,P33,38.996
D111,P34,54.437
D111,P35,45.474
D111,P36,52.05
D111,P37,58.154
D111,P38,49.218
D111,P39,60.5
D111,P40,56.828
D111,P41,66.225
D111,P42,30.699
D111,P43,42.805
D111,P44,51.886
D111,P45,55.734
D111,P46,69.021
D111,P47,63.941
D111,P48,62.732
D111,P49,51.285
D111,P50,54.417
D111,P51,62.967
D111,P52,62.634
D111,P53,52.407
D111,P54,51.664
D111,P55,48.745
D111,P56,57.983
D111,P57,63.554
D111,P58,73.177
D111,P59,62.395
D111,P60,41.289
D111,P61,46.832
D111,P62,60.947
D111,P63,41.242
D111,P64,48.99
D112,P1,65.416
D112,P2,77.073
D112,P3,72.949
D112,P4,75.232
D112,P5,74.452
D112,P6,86.387
D112,P7,63.852
D112,P8,78.271
D112,P9,66.558
D112,P10,65.082
D112,P11,63.825
D112,P12,73.275
D112,P13,72.497
D112,P14,62.962
D112,P15,69.9
D112,P16,70.449
D112,P17,70.868
D112,P18,68.635
D112,P19,67.703
D112,P20,56.85
D112,P21,61.702
D112,P22,220.464
D112,P23,77.027
D112,P24,57.094
D112,P25,51.772
D112,P26,59.844
D112,P27,60.199
D112,P28,56.837
D112,P29,68.19
D112,P30,72.671
D112,P31,72.898
D112,P32,60.352
D112,P33,59.508
D112,P34,69.399
D112,P35,61.812
D112,P36,71.571
D112,P37,67.325
D112,P38,41.776
D112,P39,67.64
D112,P40,63.27
D112,P41,90.619
D112,P42,70.194
D112,P43,59.906
D112,P44,73.75
D112,P45,62.17
D112,P46,74.896
D112,P47,78.137
D112,P48,72.268
D112,P49,56.595
D112,P50,70.665
D112,P51,58.96
D112,P52,79.921
D112,P53,67.698
D112,P54,52.45
D112,P55,73.733
D112,P56,60.684
D112,P57,58.078
D112,P58,76.296
D112,P59,88.125
D112,P60,54.639
D112,P61,58.164
D112,P62,71.805
D112,P63,71.345
D112,P64,74.097
D113,P1,67.399
D113,P2,73.314
D113,P3,52.171
D113,P4,76.453
D113,P5,74.85
D113,P6,71.111
D113,P7,66.65
D113,P8,60.519
D113,P9,51.587
D113,P10,68.316
D113,P11,62.722
D113,P12,64.117
D113,P13,70.6
D113,P14,44.448
D113,P15,52.059
D113,P16,52.926
D113,P17,63.088
D113,P18,41.234
D113,P19,58.394
D113,P20,50.057
D113,P21,58.003
D113,P22,42.528
D113,P23,54.094
D113,P24,55.506
D113,P25,58.145
D113,P26,40.341
D113,P27,54.614
D113,P28,35.395
D113,P29,63.41
D113,P30,41.631
D113,P31,63.339
D113,P32,57.595
D113,P33,38.529
D113,P34,52.264
D113,P35,54.028
D113,P36,52.434
D113,P37,66.631
D113,P38,48.36
D113,P39,66.834
D113,P40,52.703
D113,P41,52.048
D113,P42,36.762
D113,P43,50.255
D113,P44,53.373
D113,P45,72.264
D113,P46,70.304
D113,P47,67.524
D113,P48,66.156
D113,P49,54.763
D113,P50,53.488
D113,P51,65.34
D113,P52,62.149
D113,P53,53.109
D113,P54,45.872
D113,P55,51.781
D113,P56,52.846
D113,P57,51.838
D113,P58,65.645
D113,P59,65.846
D113,P60,49.06
D113,P61,43.635
D113,P62,62.801
D113,P63,61.774
D113,P64,59.967
D114,P1,64.421
D114,P2,83.08
D114,P3,52.967
D114,P4,76.348
D114,P5,76.132
D114,P6,62.113
D114,P7,55.883
D114,P8,66.145
D114,P9,64.751
D114,P10,63.367
D114,P11,61.012
D114,P12,69.217
D114,P13,68.377
D114,P14,61.283
D114,P15,47.839
D114,P16,65.635
D114,P17,59.844
D114,P18,69.436
D114,P19,67.947
D114,P20,60.042
D114,P21,57.681
D114,P22,52.783
D114,P23,70.983
D114,P24,57.519
D114,P25,60.068
D114,P26,49.344
D114,P27,62.964
D114,P28,52.999
D114,P29,82.207
D114,P30,69.308
D114,P31,64.229
D114,P32,61.346
D114,P33,57.877
D114,P34,60.123
D114,P35,57.879
D114,P36,64.319
D114,P37,59.01
D114,P38,63.997
D114,P39,66.39
D114,P40,83.313
D114,P41,83.376
D114,P42,39.985
D114,P43,53.164
D114,P44,54.529
D114,P45,56.879
D114,P46,78.951
D114,P47,74.999
D114,P48,72.136
D114,P49,65.31
D114,P50,53.187
D114,P51,69.518
D114,P52,63.571
D114,P53,66.125
D114,P54,56.691
D114,P55,66.403
D114,P56,65.71
D114,P57,52.676
D114,P58,71.765
D114,P59,78.574
D114,P60,53.745
D114,P61,51.557
D114,P62,70.839
D114,P63,54.837
D114,P64,62.143
D115,P1,64.888
D115,P2,82.006
D115,P3,52.587
D115,P4,69.218
D115,P5,69.83
D115,P6,55.486
D115,P7,60.15
D115,P8,52.978
D115,P9,51.892
D115,P10,66.179
D115,P11,58.428
D115,P12,63.545
D115,P13,74.284
D115,P14,42.771
D115,P15,43.474
D115,P16,52.847
D115,P17,53.601
D115,P18,47.663
D115,P19,65.397
D115,P20,53.453
D115,P21,59.36
D115,P22,38.458
D115,P23,54.553
D115,P24,54.306
D115,P25,58.629
D115,P26,41.167
D115,P27,54.901
D115,P28,34.758
D115,P29,66.397
D115,P30,46.296
D115,P31,59.726
D115,P32,70.626
D115,P33,44.228
D115,P34,50.741
D115,P35,51.184
D115,P36,54.087
D115,P37,57.42
D115,P38,68.989
D115,P39,59.111
D115,P40,55.009
D115,P41,56.57
D115,P42,39.868
D115,P43,48.262
D115,P44,283.12800000000004
D115,P45,57.84
D115,P46,64.569
D115,P47,61.925
D115,P48,63.756
D115,P49,56.648
D115,P50,59.178
D115,P51,70.172
D115,P52,60.683
D115,P53,51.053
D115,P54,66.649
D115,P55,52.086
D115,P56,60.918
D115,P57,60.072
D115,P58,65.653
D115,P59,51.206
D115,P60,41.721
D115,P61,51.844
D115,P62,57.053
D115,P63,56.475
D115,P64,253.40499999999997
D116,P1,58.229
D116,P2,88.839
D116,P3,45.604
D116,P4,69.234
D116,P5,75.098
D116,P6,54.643
D116,P7,65.066
D116,P8,54.166
D116,P9,66.441
D116,P10,62.488
D116,P11,66.708
D116,P12,62.872
D116,P13,75.748
D116,P14,52.453
D116,P15,31.523
D116,P16,60.943
D116,P17,56.781
D116,P18,62.317
D116,P19,60.721
D116,P20,53.276
D116,P21,63.651
D116,P22,52.043
D116,P23,50.078
D116,P24,57.105
D116,P25,66.821
D116,P26,45.317
D116,P27,52.894
D116,P28,39.889
D116,P29,73.998
D116,P30,64.8
D116,P31,62.359
D116,P32,62.597
D116,P33,46.997
D116,P34,44.516
D116,P35,53.206
D116,P36,53.696
D116,P37,58.928
D116,P38,75.689
D116,P39,66.118
D116,P40,67.957
D116,P41,66.332
D116,P42,39.37
D116,P43,50.297
D116,P44,58.283
D116,P45,60.929
D116,P46,73.027
D116,P47,65.339
D116,P48,63.787
D116,P49,73.914
D116,P50,56.688
D116,P51,62.821
D116,P52,65.388
D116,P53,66.463
D116,P54,58.041
D116,P55,58.657
D116,P56,60.299
D116,P57,55.08
D116,P58,74.672
D116,P59,61.246
D116,P60,34.32
D116,P61,51.159
D116,P62,63.634
D116,P63,58.956
D116,P64,50.709
D117,P1,65.738
D117,P2,81.211
D117,P3,61.419
D117,P4,79.558
D117,P5,79.963
D117,P6,63.223
D117,P7,62.672
D117,P8,65.468
D117,P9,56.859
D117,P10,59.743
D117,P11,63.269
D117,P12,59.948
D117,P13,73.589
D117,P14,40.872
D117,P15,34.275
D117,P16,60.23
D117,P17,60.745
D117,P18,53.41
D117,P19,67.531
D117,P20,53.304
D117,P21,64.446
D117,P22,49.576
D117,P23,52.466
D117,P24,48.547
D117,P25,54.925
D117,P26,48.732
D117,P27,54.915
D117,P28,43.103
D117,P29,50.106
D117,P30,62.459
D117,P31,66.953
D117,P32,64.912
D117,P33,49.368
D117,P34,60.981
D117,P35,50.117
D117,P36,59.538
D117,P37,64.515
D117,P38,47.476
D117,P39,60.653
D117,P40,53.41
D117,P41,67.442
D117,P42,37.823
D117,P43,47.841
D117,P44,58.065
D117,P45,61.933
D117,P46,72.87
D117,P47,66.364
D117,P48,58.284
D117,P49,53.999
D117,P50,60.7
D117,P51,56.417
D117,P52,67.255
D117,P53,53.003
D117,P54,55.728
D117,P55,54.107
D117,P56,53.686
D117,P57,52.975
D117,P58,75.524
D117,P59,66.841
D117,P60,50.461
D117,P61,57.512
D117,P62,57.617
D117,P63,54.429
D117,P64,55.883
D118,P1,54.915
D118,P2,76.763
D118,P3,57.526
D118,P4,72.643
D118,P5,80.171
D118,P6,70.659
D118,P7,73.281
D118,P8,67.558
D118,P9,64.39
D118,P10,67.031
D118,P11,64.73
D118,P12,81.918
D118,P13,70.671
D118,P14,60.863
D118,P15,47.652
D118,P16,68.086
D118,P17,70.742
D118,P18,58.623
D118,P19,64.362
D118,P20,48.74
D118,P21,63.21
D118,P22,56.802
D118,P23,63.649
D118,P24,55.709
D118,P25,50.885
D118,P26,50.049
D118,P27,59.845
D118,P28,43.175
D118,P29,70.481
D118,P30,57.224
D118,P31,71.701
D118,P32,66.339
D118,P33,48.357
D118,P34,61.437
D118,P35,57.558
D118,P36,64.498
D118,P37,69.538
D118,P38,54.631
D118,P39,64.082
D118,P40,60.547
D118,P41,77.602
D118,P42,50.476
D118,P43,55.431
D118,P44,62.374
D118,P45,65.804
D118,P46,73.464
D118,P47,73.193
D118,P48,77.654
D118,P49,62.671
D118,P50,69.592
D118,P51,68.243
D118,P52,73.329
D118,P53,63.067
D118,P54,42.384
D118,P55,64.8
D118,P56,63.848
D118,P57,64.433
D118,P58,82.047
D118,P59,78.096
D118,P60,50.203
D118,P61,47.683
D118,P62,73.859
D118,P63,58.16
D118,P64,69.093
D119,P1,54.818
D119,P2,67.712
D119,P3,47.774
D119,P4,52.512
D119,P5,53.009
D119,P6,72.893
D119,P7,34.452
D119,P8,58.711
D119,P9,50.457
D119,P10,55.374
D119,P11,57.159
D119,P12,66.666
D119,P13,70.443
D119,P14,42.039
D119,P15,59.769
D119,P16,58.682
D119,P17,65.788
D119,P18,59.061
D119,P19,55.735
D119,P20,51.043
D119,P21,49.429
D119,P22,38.618
D119,P23,67.43
D119,P24,53.426
D119,P25,57.812
D119,P26,49.418
D119,P27,56.238
D119,P28,39.656
D119,P29,89.114
D119,P30,61.023
D119,P31,52.496
D119,P32,44.501
D119,P33,43.989
D119,P34,58.775
D119,P35,58.257
D119,P36,50.591
D119,P37,56.244
D119,P38,36.055
D119,P39,65.336
D119,P40,60.874
D119,P41,78.443
D119,P42,54.098
D119,P43,43.459
D119,P44,66.668
D119,P45,54.588
D119,P46,70.574
D119,P47,67.506
D119,P48,76.301
D119,P49,47.799
D119,P50,52.977
D119,P51,58.844
D119,P52,60.33
D119,P53,71.528
D119,P54,47.285
D119,P55,69.044
D119,P56,56.111
D119,P57,39.719
D119,P58,63.157
D119,P59,75.138
D119,P60,41.433
D119,P61,27.45
D119,P62,66.425
D119,P63,66.614
D119,P64,67.421
D120,P1,68.814
D120,P2,70.674
D120,P3,63.131
D120,P4,82.518
D120,P5,78.004
D120,P6,73.741
D120,P7,62.234
D120,P8,75.428
D120,P9,57.572
D120,P10,66.457
D120,P11,66.804
D120,P12,62.109
D120,P13,72.45
D120,P14,46.173
D120,P15,59.359
D120,P16,61.814
D120,P17,77.505
D120,P18,51.788
D120,P19,58.092
D120,P20,48.269
D120,P21,50.538
D120,P22,61.169
D120,P23,70.181
D120,P24,55.735
D120,P25,53.965
D120,P26,50.084
D120,P27,54.11
D120,P28,47.374
D120,P29,68.236
D120,P30,44.386
D120,P31,70.653
D120,P32,47.487
D120,P33,44.504
D120,P34,59.482
D120,P35,53.245
D120,P36,59.448
D120,P37,61.891
D120,P38,31.085
D120,P39,75.663
D120,P40,60.007
D120,P41,83.074
D120,P42,46.122
D120,P43,52.086
D120,P44,70.159
D120,P45,71.41
D120,P46,79.162
D120,P47,75.843
D120,P48,65.494
D120,P49,44.234
D120,P50,52.209
D120,P51,55.023
D120,P52,70.442
D120,P53,64.013
D120,P54,45.973
D120,P55,60.39
D120,P56,43.352
D120,P57,47.851
D120,P58,72.626
D120,P59,81.556
D120,P60,57.097
D120,P61,40.393
D120,P62,67.072
D120,P63,59.555
D120,P64,62.319
D121,P1,54.443
D121,P2,73.318
D121,P3,54.435
D121,P4,83.372
D121,P5,88.422
D121,P6,61.595
D121,P7,62.455
D121,P8,60.745
D121,P9,58.221
D121,P10,53.497
D121,P11,59.797
D121,P12,62.009
D121,P13,64.287
D121,P14,45.385
D121,P15,31.599
D121,P16,54.732
D121,P17,60.922
D121,P18,51.148
D121,P19,56.132
D121,P20,48.02
D121,P21,51.097
D121,P22,50.381
D121,P23,56.691
D121,P24,47.678
D121,P25,53.04
D121,P26,42.893
D121,P27,55.269
D121,P28,36.74
D121,P29,51.286
D121,P30,48.984
D121,P31,70.123
D121,P32,61.584
D121,P33,44.953
D121,P34,50.775
D121,P35,41.304
D121,P36,58.168
D121,P37,60.831
D121,P38,43.538
D121,P39,64.62
D121,P40,57.076
D121,P41,71.043
D121,P42,28.876
D121,P43,48.464
D121,P44,54.748
D121,P45,58.283
D121,P46,69.727
D121,P47,64.7
D121,P48,56.8
D121,P49,47.036
D121,P50,48.951
D121,P51,55.988
D121,P52,63.29
D121,P53,55.958
D121,P54,46.03
D121,P55,53.864
D121,P56,51.115
D121,P57,53.85
D121,P58,75.424
D121,P59,70.188
D121,P60,47.709
D121,P61,47.777
D121,P62,63.793
D121,P63,44.687
D121,P64,61.713
D122,P1,48.594
D122,P2,74.425
D122,P3,45.941
D122,P4,69.001
D122,P5,77.12
D122,P6,74.044
D122,P7,70.985
D122,P8,61.999
D122,P9,58.933
D122,P10,64.784
D122,P11,60.625
D122,P12,67.32
D122,P13,65.841
D122,P14,46.635
D122,P15,41.745
D122,P16,55.684
D122,P17,68.367
D122,P18,53.223
D122,P19,50.177
D122,P20,52.03
D122,P21,51.882
D122,P22,51.637
D122,P23,49.749
D122,P24,44.761
D122,P25,50.009
D122,P26,50.592
D122,P27,50.035
D122,P28,44.912
D122,P29,68.071
D122,P30,50.578
D122,P31,73.815
D122,P32,55.328
D122,P33,34.251
D122,P34,59.153
D122,P35,51.228
D122,P36,45.552
D122,P37,69.09
D122,P38,38.967
D122,P39,64.182
D122,P40,49.606
D122,P41,85.851
D122,P42,46.584
D122,P43,43.576
D122,P44,72.645
D122,P45,59.044
D122,P46,58.955
D122,P47,74.484
D122,P48,69.118
D122,P49,55.304
D122,P50,62.22
D122,P51,55.731
D122,P52,59.872
D122,P53,59.2
D122,P54,38.893
D122,P55,50.159
D122,P56,60.772
D122,P57,46.663
D122,P58,82.298
D122,P59,77.13
D122,P60,41.833
D122,P61,36.991
D122,P62,72.631
D122,P63,56.466
D122,P64,71.281
D123,P1,50.479
D123,P2,63.585
D123,P3,39.927
D123,P4,67.214
D123,P5,66.706
D123,P6,59.442
D123,P7,63.923
D123,P8,60.96
D123,P9,58.172
D123,P10,64.055
D123,P11,61.274
D123,P12,72.049
D123,P13,76.515
D123,P14,43.057
D123,P15,40.121
D123,P16,60.757
D123,P17,60.034
D123,P18,48.424
D123,P19,46.764
D123,P20,48.002
D123,P21,50.715
D123,P22,39.244
D123,P23,43.376
D123,P24,41.631
D123,P25,50.464
D123,P26,41.123
D123,P27,48.498
D123,P28,35.875
D123,P29,70.069
D123,P30,43.826
D123,P31,67.236
D123,P32,47.292
D123,P33,29.196
D123,P34,48.549
D123,P35,53.578
D123,P36,47.343
D123,P37,58.398
D123,P38,40.018
D123,P39,59.816
D123,P40,53.025
D123,P41,70.879
D123,P42,37.741
D123,P43,38.627
D123,P44,60.971
D123,P45,51.646
D123,P46,71.783
D123,P47,72.053
D123,P48,72.78
D123,P49,47.551
D123,P50,60.216
D123,P51,63.488
D123,P52,60.849
D123,P53,56.49
D123,P54,42.09
D123,P55,63.38
D123,P56,60.783
D123,P57,48.469
D123,P58,68.065
D123,P59,72.364
D123,P60,39.62
D123,P61,28.311
D123,P62,65.817
D123,P63,57.201
D123,P64,61.846
D124,P1,70.755
D124,P2,82.666
D124,P3,82.984
D124,P4,82.15
D124,P5,83.295
D124,P6,64.904
D124,P7,52.797
D124,P8,81.833
D124,P9,63.989
D124,P10,59.194
D124,P11,71.54
D124,P12,55.498
D124,P13,80.288
D124,P14,54.972
D124,P15,44.052
D124,P16,69.465
D124,P17,62.25
D124,P18,73.671
D124,P19,66.129
D124,P20,56.482
D124,P21,62.713
D124,P22,71.124
D124,P23,66.581
D124,P24,53.583
D124,P25,67.868
D124,P26,59.237
D124,P27,49.277
D124,P28,56.579
D124,P29,48.793
D124,P30,84.167
D124,P31,80.151
D124,P32,64.006
D124,P33,69.224
D124,P34,58.755
D124,P35,51.256
D124,P36,67.808
D124,P37,66.426
D124,P38,49.611
D124,P39,66.209
D124,P40,62.662
D124,P41,83.464
D124,P42,53.212
D124,P43,48.736
D124,P44,63.331
D124,P45,60.04
D124,P46,76.258
D124,P47,68.344
D124,P48,56.49
D124,P49,55.0
D124,P50,61.211
D124,P51,52.35
D124,P52,83.35
D124,P53,64.336
D124,P54,56.68
D124,P55,69.133
D124,P56,49.797
D124,P57,55.972
D124,P58,86.705
D124,P59,73.508
D124,P60,54.314
D124,P61,75.121
D124,P62,58.889
D124,P63,48.21
D124,P64,58.869
D125,P1,54.197
D125,P2,69.526
D125,P3,51.459
D125,P4,73.032
D125,P5,80.671
D125,P6,67.36
D125,P7,56.474
D125,P8,58.073
D125,P9,64.371
D125,P10,56.1
D125,P11,55.17
D125,P12,65.25
D125,P13,68.754
D125,P14,53.13
D125,P15,45.856
D125,P16,58.216
D125,P17,61.57
D125,P18,59.688
D125,P19,57.741
D125,P20,48.782
D125,P21,57.875
D125,P22,48.909
D125,P23,58.373
D125,P24,55.73
D125,P25,46.599
D125,P26,49.132
D125,P27,53.129
D125,P28,41.835
D125,P29,65.346
D125,P30,53.094
D125,P31,66.961
D125,P32,66.015
D125,P33,44.83
D125,P34,56.063
D125,P35,56.965
D125,P36,55.579
D125,P37,62.779
D125,P38,49.735
D125,P39,61.842
D125,P40,273.01
D125,P41,72.067
D125,P42,47.843
D125,P43,49.211
D125,P44,61.971
D125,P45,55.524
D125,P46,72.643
D125,P47,67.726
D125,P48,69.421
D125,P49,56.949
D125,P50,58.238
D125,P51,60.001
D125,P52,70.009
D125,P53,60.622
D125,P54,47.329
D125,P55,59.043
D125,P56,62.606
D125,P57,60.809
D125,P58,75.888
D125,P59,69.192
D125,P60,43.901
D125,P61,50.729
D125,P62,67.051
D125,P63,61.92
D125,P64,59.579
D126,P1,70.733
D126,P2,78.261
D126,P3,64.076
D126,P4,83.869
D126,P5,70.888
D126,P6,66.161
D126,P7,52.662
D126,P8,65.684
D126,P9,59.7
D126,P10,64.368
D126,P11,56.646
D126,P12,60.734
D126,P13,74.858
D126,P14,44.604
D126,P15,39.639
D126,P16,51.917
D126,P17,60.712
D126,P18,52.031
D126,P19,68.079
D126,P20,48.994
D126,P21,63.232
D126,P22,44.289
D126,P23,68.25
D126,P24,56.354
D126,P25,54.225
D126,P26,47.676
D126,P27,53.94
D126,P28,39.227
D126,P29,69.766
D126,P30,64.353
D126,P31,61.555
D126,P32,73.563
D126,P33,57.371
D126,P34,63.601
D126,P35,58.033
D126,P36,61.088
D126,P37,68.953
D126,P38,52.89
D126,P39,62.482
D126,P40,64.558
D126,P41,64.256
D126,P42,48.08
D126,P43,47.643
D126,P44,53.492
D126,P45,65.504
D126,P46,76.79
D126,P47,66.339
D126,P48,68.985
D126,P49,55.857
D126,P50,60.392
D126,P51,62.056
D126,P52,75.733
D126,P53,63.068
D126,P54,62.501
D126,P55,62.656
D126,P56,50.341
D126,P57,56.103
D126,P58,74.722
D126,P59,66.198
D126,P60,45.947
D126,P61,52.758
D126,P62,62.618
D126,P63,58.101
D126,P64,48.728
D127,P1,53.727
D127,P2,76.157
D127,P3,53.809
D127,P4,76.331
D127,P5,68.154
D127,P6,40.15
D127,P7,47.439
D127,P8,52.665
D127,P9,49.663
D127,P10,45.353
D127,P11,45.235
D127,P12,45.66
D127,P13,60.125
D127,P14,36.902
D127,P15,26.333
D127,P16,39.31
D127,P17,36.673
D127,P18,42.338
D127,P19,64.076
D127,P20,38.341
D127,P21,41.108
D127,P22,40.027
D127,P23,42.488
D127,P24,42.705
D127,P25,49.714
D127,P26,35.106
D127,P27,44.448
D127,P28,31.525
D127,P29,39.896
D127,P30,53.552
